1,2,1,1,12,1.5,1.5,0.5,0.577350269,0,0,2,2.5,2.5,1.5,0,1,2.5,0,0.25,0.750000003,1.75,0,0.7,1.500000003,0
4,5,1,0.217948718,62,2.193548387,1.571428571,0.120879121,0.522232968,0,0,2,1.875,2,7.142857143,0,0.285714286,2,0.264880953,0.125850341,0.848979591,2.714285714,0,0.68603263,1.755102041,0
3,3,1,0.236363636,50,1.72,1.833333333,0.166666667,0.435984684,0,1,2,2.291666667,2.166666667,3,0.083333333,0.333333333,2.333333333,0.4375,0.100000001,0.833333334,1.916666667,0.083333333,0.739423077,1.500000001,0.25
4,6,1,0.112554113,152,2.671052632,1.739130435,0.079051383,0.486055552,0,0,10,2.286231884,3.043478261,11.39130435,0,0.869565217,3.043478261,0.286231884,0.210628019,0.73478261,3.565217391,0,0.516561843,2.286956522,0
2,1,1,0,4,1,1,0.333333333,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
1,7,4,0.104575163,342,3.432748538,2.315789474,0.128654971,0.421528113,0,0,1,2.701754386,2.421052632,82,0,0.105263158,2.421052632,0.355994152,0.143102855,0.652464496,5.842105263,0,0.301877621,3.432748539,0
3,4,1,0.166666667,38,1.789473684,1.636363636,0.163636364,0.471404521,0,0,2,1.939393939,2,2.727272727,0,0.363636364,2,0.20959596,0.218181818,0.827272727,2.363636364,0,0.689546565,1.6,0.151515151
4,3,1,0.211111111,26,1.615384615,1.272727273,0.127272727,0.484452142,0,0,0,1.575757575,1.272727273,1.454545455,0,0,1.272727273,0.075757575,0.121212121,0.878787879,1.727272727,0,0.81010101,1.363636364,0
1,7,4,0.117647059,306,3.31372549,2.222222222,0.130718954,0.509901951,0,0,1,2.925925926,2.555555556,40.11111111,0,0.111111111,2.555555556,0.278747796,0.144607843,0.669467787,5.666666667,0,0.313829264,3.313725489,0.083333333
3,1,1,0,6,1,1,0.2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
3,1,1,0,6,1,1,0.2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
1,8,4,0.255263158,420,3.271428571,2.380952381,0.119047619,0.600666297,0,0,13,3.688095239,3.904761905,60.85714286,0,1.238095238,3.904761905,0.403378685,0.119548872,0.716071429,6.238095238,0,0.319602279,3.271428571,0.071428571
2,3,1,0.133333333,18,1.555555556,1.428571429,0.238095238,0.346410162,0,0,0,1.714285714,1.428571429,1.428571429,0,0,1.428571429,0.142857143,0.333333334,0.801587303,2.142857143,0,0.690476191,1.523809523,0
4,5,1,0.072727273,36,2.111111111,1.333333333,0.121212121,0.353553391,0,0,1,1.416666667,1.5,3.333333333,0,0.166666667,1.5,0.166666667,0.166666667,0.866666667,2.5,0,0.723905723,1.666666667,0
3,1,1,0,6,1,1,0.2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
3,1,1,0,6,1,1,0.2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
3,2,1,0.107142857,18,1.333333333,1.333333333,0.166666667,0.353553391,0,0,0,1.666666667,1.333333333,0.666666667,0,0,1.333333333,0,0.333333333,0.833333333,1.666666667,0,0.77777778,1.333333333,0
2,1,1,0,4,1,1,0.333333333,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
2,1,1,0,4,1,1,0.333333333,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
5,5,1,0.140350877,108,2.240740741,1.6,0.084210526,0.537645329,0,0,8,2.066666667,2.4,8.6,0,0.8,2.4,0.154166667,0.138888889,0.807777778,2.6,0,0.653659618,1.811111112,0
7,4,1,0.157894737,58,1.827586207,1.3,0.068421053,0.549340648,0,0,7,1.675,2,2.4,0,0.7,2,0.0625,0.126666667,0.879166667,1.85,0,0.792365968,1.433333334,0
2,2,1,0.2,12,1.333333333,1.333333333,0.266666667,0.353553391,0,0,0,1.666666667,1.333333333,0.666666667,0,0,1.333333333,0,0.333333333,0.833333333,1.666666667,0,0.77777778,1.333333333,0
3,2,1,0.2,10,1.2,1.142857143,0.19047619,0.306186218,0,0,0,1.285714286,1.142857143,0.285714286,0,0,1.142857143,0,0.142857143,0.928571429,1.285714286,0,0.904761906,1.142857143,0
3,2,1,0.2,10,1.2,1.142857143,0.19047619,0.306186218,0,0,2,1.285714286,1.714285714,0.285714286,0,0.571428571,1.714285714,0,0.142857143,0.928571429,1.285714286,0,0.904761906,1.142857143,0
1,2,1,0.666666667,20,1.4,2.4,0.6,0.424918293,0,0,5,3.133333334,6.8,2,0,2,6.8,0.6,0.133333332,0.8,1.8,0,0.740952382,1.4,0.6
6,6,1,0.080952381,96,2.395833333,1.454545455,0.069264069,0.450693909,0,0,1,1.727272727,1.545454545,6.090909091,0,0.090909091,1.545454545,0.143939394,0.206709957,0.819444445,2.863636364,0,0.650169681,1.871212121,0
3,8,1,0.066666667,172,3.093023256,1.727272727,0.082251082,0.397359707,0,0,2,2.090909091,1.909090909,16.36363636,0,0.181818182,1.909090909,0.25,0.281673882,0.724512987,5.045454545,0,0.401287761,2.85974026,0
2,6,2,0.254901961,202,2.663366337,1.894736842,0.105263158,0.638284739,0,0,3,3.087719298,2.210526316,17.68421053,0,0.315789474,2.210526316,0.219298245,0.178137651,0.713900136,4.157894737,0,0.429428272,2.506072875,0
2,5,2,0.166666667,54,2.222222222,1.636363636,0.163636364,0.392837101,0,0,1,1.96969697,1.818181818,6,0,0.181818182,1.818181818,0.257575757,0.296969696,0.743434345,3.454545455,0,0.50769884,2.121212121,0
2,2,1,0.2,12,1.333333333,1.333333333,0.266666667,0.353553391,0,0,1,1.666666667,1.666666667,0.666666667,0,0.333333333,1.666666667,0,0.333333333,0.833333333,1.666666667,0,0.77777778,1.333333333,0
1,8,4,0.196969697,156,3.371794872,2,0.166666667,0.43852901,0,0,6,2.442307692,2.923076923,28.46153846,0,0.923076923,2.923076923,0.347435897,0.215617716,0.703525642,6.230769231,0,0.310583722,3.371794873,0.166666667
1,13,7,0.110526316,420,5.047619048,2,0.1,0.40824829,0,0,3,2.488095238,2.285714286,92.19047619,0,0.285714286,2.285714286,0.369047619,0.213032581,0.688644689,9.904761905,0,0.207288812,5.047619048,0
1,6,3,0.066666667,42,2.666666667,1.714285714,0.285714286,0.263523138,0,0,0,1.857142857,1.714285714,10,0,0,1.714285714,0.357142857,0.333333331,0.722222221,4.714285714,0,0.392072214,2.666666669,0
1,2,2,0,12,1.333333333,2,0.666666667,0,0,0,0,2,2,2,0,0,2,1,0.16666667,0.83333333,2,0,0.75,1.33333333,0
4,6,1,0.154411765,104,2.480769231,1.666666667,0.098039216,0.529150262,1,1,2,1.981481482,1.888888889,8.555555556,0.055555556,0.222222222,2,0.280092593,0.224206349,5124095577,3.722222222,0.055555556,0.464469301,2.180555556,0.083333333
3,12,1,0.071052632,276,4.826086957,1.714285714,0.085714286,0.366414054,0,0,0,1.888888889,1.714285714,50.28571429,0,0,1.714285714,0.293650793,0.209523809,0.73809524,7.571428571,0,0.36476596,4.142857143,0
2,9,1,0.195833333,212,3.924528302,2.235294118,0.139705882,0.564410805,0,0,2,2.956862745,2.470588235,41.29411765,0,0.235294118,2.470588235,0.328104575,0.200387847,0.710550886,6.647058824,0,0.350550198,3.605042016,0.192156863
2,2,1,0.333333333,8,1.25,1.2,0.3,0.333333333,0,0,0,1.4,1.2,0.4,0,0,1.2,0,0.2,0.9,1.4,0,0.866666668,1.2,0
1,5,3,0.1,30,2.333333333,1.666666667,0.333333333,0.282842712,0,0,0,1.833333333,1.666666667,6.666666667,0,0,1.666666667,0.333333333,0.333333333,0.733333333,4,0,0.447811447,2.333333333,0
2,3,1,0.511111111,62,1.838709677,1.818181818,0.181818182,0.771362431,0,0,4,3.454545455,2.727272727,4.727272727,0,0.727272727,2.727272727,0.191919193,0.199134199,0.738095238,2.454545455,0,0.61431624,1.74025974,0.187878788
2,7,2,0.113636364,84,2.714285714,1.846153846,0.153846154,0.358430219,0,0,0,2.128205128,1.846153846,16.61538462,0,0,1.846153846,0.384615385,0.28937729,0.744810746,4.538461538,0,0.443122644,2.512820512,0
1,2,1,1,6,1.333333333,1.333333333,0.666666667,0.353553391,0,0,0,1.666666667,1.333333333,0.666666667,0,0,1.333333333,0,0.333333333,0.833333333,1.666666667,0,0.77777778,1.333333333,0
19,3,1,0.042811839,74,1.324324324,1.2,0.027272727,0.37679611,0,0,0,1.303703704,1.2,0.711111111,0,0,1.2,0.092592593,0.096296296,0.935802469,1.377777778,0,0.897142858,1.17037037,0
3,1,1,0,6,1,1,0.2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
33,46,1,0.026651609,23420,15.97292912,1.896551724,0.008210181,0.566196532,0,0,2,2.271228448,1.913793103,1951.362069,0,0.017241379,1.913793103,0.270524871,0.105197102,0.755052846,23.25431034,0,0.334745629,11.05085451,0.0522578
33,46,1,0.026651609,23420,15.97292912,1.896551724,0.008210181,0.566196532,0,0,220,2.271228448,3.827586207,1951.362069,0,1.896551724,3.827586207,0.270524871,0.105197102,0.755052846,23.25431034,0,0.334745629,11.05085451,0.0522578
39,15,1,0.041957345,6956,6.161012076,1.782857143,0.010246305,0.724217141,0,0,4,2.325247166,1.862857143,396.5028571,0,0.045714286,1.862857143,0.15810398,0.103227083,0.78898645,6.171428571,0,0.543340142,3.597584204,0.029696145
39,15,1,0.041957345,6956,6.161012076,1.782857143,0.010246305,0.724217141,0,0,156,2.325247166,3.725714286,396.5028571,0,1.782857143,3.725714286,0.15810398,0.103227083,0.78898645,6.171428571,0,0.543340142,3.597584204,0.029696145
3,7,1,0.085714286,104,2.846153846,1.875,0.125,0.371184291,0,0,14,2.020833333,3.875,12,0,1.75,3.875,0.398958333,0.243055556,0.761904762,4.25,0,0.496097887,2.444444444,0.249999999
2,8,1,0.152380952,184,3.315217391,2,0.133333333,0.5,0,0,12,2.479166667,3.5,30.75,0,1.5,3.5,0.312413194,0.170673076,0.743990386,5.5,0,0.400565829,3.048076923,0.09375
1,7,4,0.241666667,272,3.102941176,2.588235294,0.161764706,0.547345208,0,0,17,3.465686275,5.058823529,87.64705882,0,2,5.058823529,0.361951447,0.140196079,0.699579831,5.647058824,0,0.339315982,3.102941176,0
2,2,1,0.333333333,8,1.25,1.2,0.3,0.333333333,0,0,2,1.4,2,0.4,0,0.8,2,0,0.2,0.9,1.4,0,0.866666668,1.2,0
4,3,1,0.230769231,46,1.739130435,1.428571429,0.10989011,0.574456265,0,0,5,2.053571429,2.142857143,2.428571429,0,0.714285714,2.142857143,0.125,0.188095239,0.812698414,2.142857143,0,0.705357143,1.561904761,0
2,2,1,0.333333333,8,1.25,1.2,0.3,0.333333333,0,0,1,1.4,2.4,0.4,0,0.4,2.4,0,0.2,0.9,1.4,0,0.866666668,1.2,0
2,2,1,0.333333333,8,1.25,1.2,0.3,0.333333333,0,0,3,1.4,4.8,0.4,0,1.2,4.8,0,0.2,0.9,1.4,0,0.866666668,1.2,0
2,1,1,0,4,1,1,0.333333333,0,0,0,1,1,1.5,0,0,0.5,1.5,0,0,1,1,0,1,1,0
1,10,5,0.160660661,1406,4.20341394,2.368421053,0.06401138,0.448316467,0,0,26,2.701754386,3.842105263,175,0,1.368421053,3.842105263,0.436281676,0.088983722,0.679658606,8.552631579,0,0.251026345,4.203413941,0
3,2,1,0.142857143,14,1.285714286,1.25,0.178571429,0.346410162,0,0,4,1.5,2.25,0.5,0,1,2.25,0,0.25,0.875,1.5,0,0.833333335,1.25,0
1,9,5,0.109090909,132,3.924242424,2,0.181818182,0.353553391,0,0,0,2.388888888,2,32.16666667,0,0,2,0.386574074,0.292424244,0.675084178,7.25,0,0.264448886,3.924242424,0.138888888
3,2,1,0.2,10,1.2,1.142857143,0.19047619,0.306186218,0,0,0,1.285714286,1.142857143,0.285714286,0,0,1.142857143,0,0.142857143,0.928571429,1.285714286,0,0.904761906,1.142857143,0
5,2,1,0.2,20,1.3,1.166666667,0.106060606,0.473803541,0,0,1,1.5,1.333333333,0.5,0,0.166666667,1.333333333,0,0.083333333,0.916666668,1.25,0,0.9,1.166666668,0
3,12,1,0.106719368,384,4.786458333,1.75,0.076086957,0.473803541,0,0,4,2.201388889,2.083333333,60.58333333,0,0.333333333,2.083333333,0.239583333,0.17714425,0.734283627,7.875,0,0.348908088,4.188596492,0
4,17,1,0.066604995,1650,6.32,2,0.042553191,0.559016994,0,0,30,2.652777778,3.291666667,205.3333333,0,1.25,3.291666667,0.253462301,0.138034188,0.720710784,12.02083333,0,0.275144049,5.591666667,0.054166667
1,12,6,0.088505747,930,4.550537634,2.516129032,0.083870968,0.461182199,0,0,22,2.920967742,4.064516129,191.8064516,0,1.419354839,4.064516129,0.334021377,0.122432334,0.704121864,9.290322581,0,0.232163817,4.550537635,0.092473118
2,4,1,0.424242424,112,2.267857143,1.692307692,0.141025641,0.879049073,0,0,3,3.647435898,2.461538462,10.92307692,0,0.461538462,2.461538462,0.070512821,0.121367521,0.726923077,2.923076923,0,0.538847799,2.092307692,0
4,4,1,0.333333333,82,1.951219512,1.625,0.108333333,0.749753411,0,0,9,2.75,2.875,6.5,0,1.125,2.875,0.184375,0.147321429,0.8203125,2.3125,0,0.681795901,1.65625,0
3,6,1,0.16374269,154,2.272727273,2.2,0.115789474,0.489560437,0,0,4,2.562500001,2.8,16.4,0,0.4,2.8,0.359305556,0.186666666,0.745277778,3.7,0,0.500487701,2.213333334,0.038333333
1,7,4,0.138888889,90,3,2,0.222222222,0.316227766,0,0,2,2.166666666,2.4,22.2,0,0.4,2.4,0.438888888,0.249999999,0.714285714,5.5,0,0.34957284,2.999999999,0
3,4,1,0.311111111,46,2.086956522,1.454545455,0.145454545,0.612372436,0,0,2,2.159090909,1.818181818,4.545454545,0,0.363636364,1.818181818,0.113636364,0.151515151,0.810606061,2.545454545,0,0.667932068,1.757575757,0
5,2,1,0.111111111,14,1.142857143,1.090909091,0.109090909,0.263523138,0,0,1,1.181818182,1.272727273,0.181818182,0,0.181818182,1.272727273,0,0.090909091,0.954545455,1.181818182,0,0.93939394,1.090909091,0
2,14,1,0.052536232,468,5.61965812,1.84,0.076666667,0.332544751,0,0,8,2.053333333,2.48,86.48,0,0.64,2.48,0.32,0.245714287,0.68612245,9.76,0,0.256000306,5.154285714,0
2,5,2,0.115384615,86,2.395348837,1.714285714,0.131868132,0.40824829,0,0,4,2.047619048,2.857142857,8.571428571,0,0.571428571,2.857142857,0.261904761,0.263945579,0.706122449,3.714285714,0,0.451744684,2.355102041,0
3,1,1,0,6,1,1,0.2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
5,4,1,0.156862745,78,1.974358974,1.473684211,0.081871345,0.597614305,0,0,11,2.171052632,2.842105263,4,0,1.157894737,2.842105263,0.057017544,0.190476191,0.793233084,2.210526316,0,0.679970761,1.669172933,0
3,7,1,0.104761905,94,2.70212766,1.625,0.108333333,0.428289566,0,0,2,2,1.875,10,0,0.25,1.875,0.229166666,0.244047619,0.755952381,4,0,0.503784128,2.375,0
4,2,1,0.142857143,12,1.166666667,1.111111111,0.138888889,0.282842712,0,0,2,1.222222222,1.555555556,0.222222222,0,0.444444444,1.555555556,0,0.111111111,0.944444444,1.222222222,0,0.925925927,1.111111111,0
3,1,1,0,6,1,1,0.2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
2,1,1,0,4,1,1,0.333333333,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
1,2,1,1,6,1.333333333,1.333333333,0.666666667,0.353553391,0,0,0,1.666666667,1.333333333,0.666666667,0,0,1.333333333,0,0.333333333,0.833333333,1.666666667,0,0.77777778,1.333333333,0
6,1,1,0,12,1,1,0.090909091,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
1,11,6,0.055263158,420,5.042857143,2,0.1,0.3086067,0,0,14,2.238095238,3.333333333,80.85714286,0,1.333333333,3.333333333,0.415343915,0.212781954,0.632467532,8.761904762,0,0.209122298,5.042857143,0.111111111
2,2,1,0.5,14,1.428571429,1.333333333,0.266666667,0.559016994,0,0,0,2,1.333333333,1,0,0,1.333333333,0,0.166666667,0.833333335,1.5,0,0.8,1.333333335,0
3,5,1,0.104395604,68,2.117647059,1.733333333,0.123809524,0.330858664,0,0,2,1.933333333,2,6.533333333,0,0.266666667,2,0.366666667,0.297777777,0.763333334,3.266666667,0,0.542049968,2.000000001,0
2,2,1,0.1,14,1.285714286,1.666666667,0.333333333,0.282842712,0,0,1,1.666666667,2,1.333333333,0,0.333333333,2,0.666666667,0.111111113,0.888888887,1.666666667,0,0.833333333,1.22222222,0
1,4,2,0.166666667,20,2,1.6,0.4,0.306186218,0,0,1,1.8,2,4,0,0.4,2,0.3,0.333333334,0.75,3.2,0,0.521904762,2,0
1,2,1,1,6,1.333333333,1.333333333,0.666666667,0.353553391,0,0,1,1.666666667,2,0.666666667,0,0.666666667,2,0,0.333333333,0.833333333,1.666666667,0,0.77777778,1.333333333,0
5,5,1,0.090909091,34,2.176470588,1.166666667,0.106060606,0.589015089,2,3,2,1.25,1.5,3.333333333,0.25,0.333333333,2,0.166666667,0.166666667,15372286729,2.333333333,0.25,0.557239057,1.5,0
2,2,1,0.5,14,1.428571429,1.333333333,0.266666667,0.559016994,0,0,3,2,2.333333333,1,0,1,2.333333333,0,0.166666667,0.833333335,1.5,0,0.8,1.333333335,0
1,2,1,1,6,1.333333333,1.333333333,0.666666667,0.353553391,0,0,0,1.666666667,1.333333333,0.666666667,0,0,1.333333333,0,0.333333333,0.833333333,1.666666667,0,0.77777778,1.333333333,0
1,2,1,1,6,1.333333333,1.333333333,0.666666667,0.353553391,0,0,2,1.666666667,2.666666667,0.666666667,0,1.333333333,2.666666667,0,0.333333333,0.833333333,1.666666667,0,0.77777778,1.333333333,0
2,4,1,0.133333333,22,1.909090909,1.428571429,0.238095238,0.346410162,0,0,4,1.571428571,2.571428571,2.857142857,0,1.142857143,2.571428571,0.214285714,0.238095239,0.821428571,2.571428571,0,0.658503401,1.714285714,0
3,10,1,0.075163399,168,3.714285714,1.789473684,0.099415205,0.387967822,0,0,4,2.070175438,2.210526316,24,0,0.421052632,2.210526316,0.267543859,0.285486444,0.749122807,5.736842105,0,0.429956696,3.087719298,0.087719298
2,9,1,0.083333333,554,4.115523466,2.076923077,0.083076923,0.480054867,0,0,6,2.509615384,2.538461538,104.7692308,0,0.461538462,2.538461538,0.260096153,0.131194892,0.679301376,6.730769231,0,0.311056808,3.886287627,0
5,1,1,0,10,1,1,0.111111111,0,0,0,1,1,1.2,0,0,0.2,1.2,0,0,1,1,0,1,1,0
2,3,1,0.366666667,22,1.727272727,1.428571429,0.238095238,0.509901951,0,0,0,1.904761904,1.428571429,2.285714286,0,0,1.428571429,0.119047619,0.19047619,0.80952381,2.142857143,0,0.701587301,1.571428571,0
2,3,1,0.133333333,18,1.555555556,1.428571429,0.238095238,0.346410162,0,0,1,1.714285714,2.285714286,1.428571429,0,0.285714286,2.285714286,0.142857143,0.333333334,0.801587303,2.142857143,0,0.690476191,1.523809523,0
2,5,1,0.310606061,112,2.535714286,1.846153846,0.153846154,0.666666667,0,0,8,2.903846154,3.692307692,13.23076923,0,1.230769231,3.692307692,0.225384615,0.147008547,0.735384615,3.769230769,0,0.498886465,2.323076923,0.161538462
6,1,1,0,12,1,1,0.090909091,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
3,1,1,0,6,1,1,0.2,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
3,4,1,0.128205128,62,2.064516129,1.571428571,0.120879121,0.463547229,0,0,8,2,2.857142857,4.714285714,0,1.142857143,2.857142857,0.19047619,0.235714286,0.764285714,2.928571429,0,0.570689231,1.942857143,0
4,1,1,0,8,1,1,0.142857143,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0
4,3,1,0.111111111,18,1.444444444,1.2,0.133333333,0.333333333,0,0,3,1.3,1.8,0.8,0,0.6,1.8,0.1,0.133333334,0.911111112,1.6,0,0.85,1.266666666,0
2,2,1,0.2,12,1.333333333,1.333333333,0.266666667,0.353553391,0,0,0,1.666666667,1.333333333,0.666666667,0,0,1.333333333,0,0.333333333,0.833333333,1.666666667,0,0.77777778,1.333333333,0
2,1,1,0,4,1,1,0.333333333,0,0,0,1,1,1.5,0,0,0.5,1.5,0,0,1,1,0,1,1,0
1,3,2,0.5,30,1.666666667,2.333333333,0.466666667,0.473803541,0,0,5,3.069444445,6.666666667,4.333333333,0,1.666666667,6.666666667,0.426388888,0.166666667,0.777777778,2.5,0,0.628667627,1.666666667,0.388888888
